transaction_id,customer_id,city,region,country_code,transaction_type,amount,hour,new_device,new_recipient,frequency_1h,frequency_24h,deviation_score,scenario_tr,label,is_fraud,split
cd5f096f-04c7-5e62-98bc-2a778d1ac954,f3c90d52-6027-544b-9d6e-2f46bbd1145b,GAZIANTEP,GUNEYDOGU_ANADOLU,TR,FATURA,2050.59,15,False,False,1,0,0.5455,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
e6a9ad95-b5f0-56db-b67f-22dbde53f6cd,c13cb8df-9cc5-5d54-b0cc-24c9393b19c5,MALATYA,DOGU_ANADOLU,TR,CEKIM,2181.67,17,False,False,2,2,0.2315,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
e537bd21-545c-59ed-8a21-9213d66322dd,cad677f9-d91e-5b9a-814b-c3a8731e7899,ANKARA,IC_ANADOLU,GB,CEKIM,3232.27,9,False,False,0,6,0.0151,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
a5db5956-d524-5a0b-9ba7-668a1681500c,9514388d-25af-5944-9e31-82d37b9f0477,IZMIR,EGE,TR,TRANSFER,4741.05,15,False,True,1,5,5.9289,Yeni alıcıya yüksek tutarlı olağan dışı işlem.,SUPHELI_DAVRANIS,1,train
51e16e45-895c-5ddb-96cc-fb563938318e,b4cbf0f3-c33b-5425-83d6-4f3d1c39fa8a,SANLIURFA,GUNEYDOGU_ANADOLU,DE,TRANSFER,197183.88,7,False,True,12,66,5.2427,Kısa sürede tekrarlanan yüksek tutarlı transfer.,PARA_AKLAMA,1,validation
e7a5f580-4cb1-5b00-8b26-904bf48e6b8c,bffe1731-f76e-5649-b02e-52e9c8762f7c,MERSIN,AKDENIZ,TR,ODEME,2539.61,3,False,False,3,5,0.1948,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
0f52129f-abac-56ad-a417-4c3f453fc7cd,01fd5345-5c64-569b-913b-4e41590c6fcc,SAMSUN,KARADENIZ,TR,CEKIM,2185.81,17,False,True,0,6,0.0477,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
32a2c728-7a33-5d30-9885-6ed0d6ec8f1a,c8e05ee7-9300-5f00-ae0b-13827b323efa,SANLIURFA,GUNEYDOGU_ANADOLU,TR,ODEME,1481.02,12,False,False,1,6,0.3109,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
28685817-a61d-5c1e-8137-9f95f06a48f5,e7a782c8-19ac-552f-b7a1-4a20dc25f899,AYDIN,EGE,TR,CEKIM,1023.93,12,False,False,0,1,0.507,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
d7066341-d303-513e-b751-8f5b7ac72aeb,0eb95a5d-df29-5e1f-b56a-1967dddbebe2,AYDIN,EGE,NL,ODEME,357.86,13,False,False,0,2,0.2907,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
ca71543c-ec65-563a-acab-057cd385f12d,a8070ea6-3ad7-5407-b130-6f82858d669b,KONYA,IC_ANADOLU,TR,TRANSFER,1118.17,9,False,False,2,7,0.5015,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
dc0508f7-7a38-5be1-94b4-76e17599f8ad,3002235d-4c94-59d3-ab85-593330d03bd9,KAYSERI,IC_ANADOLU,TR,CEKIM,1249.39,11,False,True,1,3,0.7814,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
da755baa-9b3b-5b23-8446-b7407209065e,d2807afd-38f1-59db-9c3c-212b63809136,MANISA,EGE,TR,ODEME,678.71,10,False,False,0,4,0.8547,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
8750c578-5394-5d5a-befc-331f9eb21f34,142b0ccd-4dbb-5ec1-ad98-689a3a8ff90c,ORDU,KARADENIZ,TR,TRANSFER,154306.3,11,True,True,12,34,6.2517,Kısa sürede tekrarlanan yüksek tutarlı transfer.,PARA_AKLAMA,1,train
a8eeb70c-0ec4-5fe4-831f-61786ba7fbba,5449e239-bd38-555e-b8e8-b5956854f875,AYDIN,EGE,IT,FATURA,52612.23,3,False,False,1,2,7.9328,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
a2d629cf-147d-5fea-9830-9f6c6900782d,609b0334-9ff6-5ed1-b2fd-4218dc92aa73,ISTANBUL,MARMARA,TR,ODEME,463.06,17,True,False,2,1,0.2676,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
49b84d1b-3bd3-5ef8-8751-63b031d1e5c1,35c4ed49-1f36-52a9-8c6a-e885f1f840e2,MERSIN,AKDENIZ,TR,CEKIM,58.76,15,False,False,0,3,0.5211,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
cc553ae0-0822-53e3-bfaf-9f7e29de22c7,b7ca0a49-ac65-5f34-8322-25a2c7e3d3de,ANKARA,IC_ANADOLU,TR,CEKIM,403.16,17,False,False,0,4,0.3545,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
e6b1e13c-d14a-5703-8a2c-c183d6a0e1ed,acc83d99-f728-57cb-9fc3-b90096ba967f,MALATYA,DOGU_ANADOLU,TR,CEKIM,208.53,19,False,False,1,5,0.89,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
ea80ca81-112e-5a9e-b301-da89aa269f86,7a41aabe-992a-5a91-99fe-483eb049b06d,VAN,DOGU_ANADOLU,TR,CEKIM,935.07,10,False,False,0,2,0.2041,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
a6cc8b59-45c6-5302-bafa-01912325e6f6,5dd4e7c1-4c97-5eb6-a3c7-61db7f98779a,KOCAELI,MARMARA,TR,FATURA,205652.86,10,False,True,1,5,6.1904,Yeni alıcıya yüksek tutarlı olağan dışı işlem.,SUPHELI_DAVRANIS,1,validation
0d00dbe6-4a10-54d4-9a13-ed5f27381a64,2127cf6a-62f3-5a42-b4dc-9bc41f0c907b,GAZIANTEP,GUNEYDOGU_ANADOLU,TR,ODEME,1039.7,17,False,False,2,2,0.1254,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
b9913e49-93e4-5eb8-bb9e-84218740827f,0a9e9773-35c3-5dfa-bbad-a0e5b464a198,MANISA,EGE,TR,CEKIM,4437.45,13,False,False,3,1,0.0423,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
b6d212a3-611c-5b4f-967c-66603b124ed6,1617fb41-e79f-5d1f-8c27-43d8d262f0a9,AYDIN,EGE,TR,CEKIM,3061.64,17,False,False,3,5,0.6808,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
55d43897-9e43-5898-bc2e-9491e76bedee,3b8815f1-c33b-5ea2-8a14-85959926128f,BURSA,MARMARA,TR,FATURA,646.77,8,False,True,1,1,0.0635,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
434ecc0a-7c67-580f-8c04-843cc2e7ff23,dcbbbf6d-4393-5772-bbdd-eee110a4f8bf,SAMSUN,KARADENIZ,TR,FATURA,727.86,15,False,False,1,2,0.6014,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
5143bc8e-2b5b-5d49-bbe6-ffb6ed462626,00e3719e-5dc8-55a0-860b-f37f7eaf0d64,TRABZON,KARADENIZ,TR,FATURA,345704.42,9,False,True,2,10,4.8024,Yeni alıcıya yüksek tutarlı olağan dışı işlem.,SUPHELI_DAVRANIS,1,validation
4ebdfc1d-2198-52bb-88cb-620d3fab0f08,518eaaf3-f2e6-5bc0-be10-3d0759b53d63,TRABZON,KARADENIZ,TR,CEKIM,18676.79,13,False,False,1,2,0.9969,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
79adb2be-baf3-5c31-a833-7196e917c764,237d292c-5a21-5ccc-b732-b9c565d46457,DIYARBAKIR,GUNEYDOGU_ANADOLU,DE,TRANSFER,231121.51,18,False,True,23,37,8.4035,Kısa sürede tekrarlanan yüksek tutarlı transfer.,PARA_AKLAMA,1,validation
bc7c719b-5d4f-5b4a-8df7-70c5ee8f13ee,73933126-1518-524c-ae7e-8144cea4b0a5,KAYSERI,IC_ANADOLU,TR,FATURA,2261.3,10,False,False,1,0,0.4197,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
83ab66ba-bda2-5247-9ad1-5e4856a0a6a5,3ad312ce-5bff-5357-9f73-db65fba50add,MALATYA,DOGU_ANADOLU,TR,FATURA,549.41,17,False,False,0,11,0.2554,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
36486ad2-a9ab-5469-8ff1-8ba3ea5ca848,95c852e9-a76f-536b-8759-de8b49583628,TRABZON,KARADENIZ,TR,CEKIM,847.55,13,False,False,0,5,1.5561,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
b6746491-9a11-507a-8540-da845427676d,63cf7d86-2ef7-550c-a44d-bb59a191d07a,ORDU,KARADENIZ,TR,TRANSFER,1622.86,16,False,False,0,1,0.9548,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
eb957d34-0c97-5ce8-8588-a009e21a04e3,6dae6b57-85c1-5d29-a5f0-a945a4eeb4d9,KONYA,IC_ANADOLU,TR,ODEME,430.37,16,False,False,0,2,0.1543,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
361e9922-6508-507a-92a4-e6be6b1f5ec5,ddb7d403-b5de-5837-96e4-8c8b9d696a77,MANISA,EGE,TR,ODEME,3461.87,19,False,False,1,2,0.0123,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
ecb8d821-0373-58a6-b7a9-7e9a943e2672,1a8a7a69-d898-50db-96be-b79def7cbf05,MALATYA,DOGU_ANADOLU,TR,ODEME,3385.43,13,False,False,0,4,1.0296,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
d59db073-2a79-5fe5-ac95-991afc0dffec,0f9e85e9-eed7-54e3-82b2-a913c958e5a6,KOCAELI,MARMARA,TR,CEKIM,2961.39,16,True,False,0,4,0.7143,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
18956ef6-252f-5e9a-a38a-c6ab27c0d7ea,c8907aa0-0e8c-5f7f-8b17-2f8d9d1027ed,KOCAELI,MARMARA,NL,TRANSFER,208969.64,5,False,True,13,48,6.6534,Kısa sürede tekrarlanan yüksek tutarlı transfer.,PARA_AKLAMA,1,train
0de52fd6-1704-5940-b5fb-57a3eb79b9ba,9e523e3e-52bd-5720-b853-2e14bfc567c7,VAN,DOGU_ANADOLU,TR,FATURA,2923.95,16,False,False,0,5,0.366,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
07c34f78-3776-536f-aa13-f14e0138b286,de2144d7-79bf-5ccd-9769-385198c67a4f,ANKARA,IC_ANADOLU,GB,CEKIM,1014.19,22,False,True,0,5,1.0941,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
fde402af-2675-58d0-8572-a7b735a37966,8281c5ef-571c-5e7a-903b-80416f676490,AYDIN,EGE,TR,TRANSFER,80894.32,7,True,False,22,77,7.7571,Kısa sürede tekrarlanan yüksek tutarlı transfer.,PARA_AKLAMA,1,train
423857f4-a116-5a32-ae74-359cdd775f0d,6ac5a819-753e-5db0-b3b3-fd54280bc412,VAN,DOGU_ANADOLU,TR,ODEME,466.09,9,False,False,0,5,0.0767,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
a510c303-8ef4-527d-8abd-d6860e4244fd,b334b214-5de7-5674-8ec3-27d6b6e03ca3,KOCAELI,MARMARA,TR,TRANSFER,486.34,12,True,False,0,2,0.1703,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
02a07b2f-fba3-5b51-bc38-2e9041d28ee4,cf53728e-a906-5889-9246-708f1e0d88d7,IZMIR,EGE,TR,FATURA,6370.79,20,False,False,0,6,0.202,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
33303c33-589f-5b64-a18a-c98e216368c0,3a05c778-3d5e-5024-b460-48ceb3f631d3,MERSIN,AKDENIZ,TR,CEKIM,11653.26,11,False,False,1,4,0.6066,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
7063ab31-c9e3-5f90-afa0-c847134ec10d,1c380c5b-ddb8-5b11-aa96-473d2c12a2db,DIYARBAKIR,GUNEYDOGU_ANADOLU,TR,CEKIM,234.93,12,False,False,1,3,1.3189,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
03a2da23-ff3c-544a-8340-4783802dc5e2,7f3c4978-ebff-515a-8511-73dc9d095a7e,TRABZON,KARADENIZ,GB,TRANSFER,4372.7,14,False,False,1,3,0.1112,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
f627899f-fff9-553e-bc9d-38a977556b41,617ac5e8-ee96-5b38-955d-1ea938488a5e,ANKARA,IC_ANADOLU,TR,FATURA,1946.49,17,False,False,1,5,0.0653,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
b43dc802-ea26-5ff9-ad67-4fc4dc4ce31f,d5db0c38-8f45-54de-b88d-197bcd793a23,MANISA,EGE,TR,CEKIM,1780.35,7,False,False,2,4,0.5471,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
b2b610e0-fa42-52a3-8760-3a441e6269a6,17914ded-7011-5f18-8467-c17c9a0a03bf,ANTALYA,AKDENIZ,TR,TRANSFER,2881.89,14,False,False,2,1,0.8484,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
fb4a2b43-94f6-5053-a8d9-4f28cfd18462,96865ee3-238f-5cb8-85a9-c4cfcda86b12,GAZIANTEP,GUNEYDOGU_ANADOLU,TR,CEKIM,1803.33,9,False,False,2,3,0.2714,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
ae3e9777-f338-5bda-b360-3966cd94d4ed,7636987d-7b5b-5252-9f52-1e6f3e4de65b,TRABZON,KARADENIZ,TR,ODEME,435.09,10,False,False,1,5,1.1145,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
e29ef990-5cbb-5fe3-aa71-4bb9eb8ee247,a5e4d157-1e2e-59a9-95f8-1c85916d2629,ANKARA,IC_ANADOLU,TR,ODEME,2015.69,15,False,False,0,4,0.3379,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
9fbab471-1df3-58de-b57f-1788fd29df4f,377d88f6-d4c3-560d-8768-9ab1ee88c244,ANKARA,IC_ANADOLU,DE,TRANSFER,93400.6,2,True,True,6,21,9.9089,Yeni cihazdan olağandışı alıcıya hesap erişimi.,HESAP_ELE_GECIRME,1,train
5a73cf7d-7c85-57ea-8d37-b0a41cb97731,82b38bce-414c-57a4-a610-ece2ff358fb8,BURSA,MARMARA,TR,CEKIM,789.08,10,True,False,1,3,0.7226,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
7d535068-49f6-5185-a673-8e84bb924994,a677e3f6-de56-54a2-bd7b-9978ff0c55f6,KOCAELI,MARMARA,TR,FATURA,120.96,14,False,False,2,2,0.2641,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
bff06273-65a7-5d81-8e6b-f6d126ef4f20,ca7c951c-fa74-54be-8a56-c56341b7231e,AYDIN,EGE,TR,CEKIM,900.77,15,False,False,1,6,0.6543,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
72d24d27-7076-5bde-b987-bedda74d66e3,0d05ab46-d140-5e62-9988-130820f3fd37,ANKARA,IC_ANADOLU,TR,TRANSFER,1418.71,7,False,False,2,2,0.8555,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
f6c4d8c0-1e89-5103-b1c8-398e5259673f,29fdd82a-dd55-523b-b0d6-fd49ce89acb7,MERSIN,AKDENIZ,TR,ODEME,487.08,11,False,False,0,3,0.7995,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
bbfd1a02-d66a-5e8a-9a54-ded9b16da351,a3344b51-4030-567c-8a61-55507608ecaa,MALATYA,DOGU_ANADOLU,GB,CEKIM,36439.07,11,False,False,0,28,8.2868,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
132eddb2-de84-55dc-a1ff-7933a2748f43,2827d217-b504-5d56-94af-34b467a3f263,ADANA,AKDENIZ,TR,FATURA,906.04,14,False,True,1,4,0.6479,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
9f6972ab-aba1-5224-891b-6b1c8501e338,efda0ffa-989d-50d3-a94c-89da7a747c7c,ORDU,KARADENIZ,TR,TRANSFER,5652.94,16,False,True,2,5,0.9731,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
d6afbab2-d6b4-5ac0-91cb-7401c91c9fe7,a3a3c494-53dc-5ebc-961c-4b34869c9b77,ANTALYA,AKDENIZ,TR,TRANSFER,1323.61,19,False,False,1,7,0.0436,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
a747d7f5-9095-58ab-aad8-e56878d95a78,67bf5078-9154-5069-968a-3ab7b7a4c744,GAZIANTEP,GUNEYDOGU_ANADOLU,TR,TRANSFER,449.71,15,False,False,0,0,0.3139,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
382d5295-d514-5289-8f62-3a5df8d0878b,b82fb8e4-0074-59e2-b408-15705676338c,SANLIURFA,GUNEYDOGU_ANADOLU,TR,ODEME,1079.05,15,False,False,1,0,0.4858,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
aa6c58d3-90fd-52a8-a62a-90cf7fbe3ceb,d4a9d43b-9f73-5124-9029-3ac0e8800d71,ISTANBUL,MARMARA,TR,CEKIM,2406.85,14,False,False,0,6,1.215,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
6656ee04-074b-57aa-a371-9df41ce4d735,79eb2f18-320c-5b7b-97ec-3ce465e27891,KAYSERI,IC_ANADOLU,TR,TRANSFER,1434.59,15,False,True,0,2,0.5021,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
3f66d177-8bfa-5eae-889b-8317e45d68cd,7f8cc85a-5a9e-551f-9e76-76c256748be5,KOCAELI,MARMARA,TR,FATURA,2878.94,10,False,False,0,1,0.6684,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
9376c51b-a48c-5f90-9b4d-9c0c924f9112,d389eee4-7ae6-5571-92e8-a13c4a740cfa,ISTANBUL,MARMARA,GB,CEKIM,3575.07,15,False,False,1,2,0.0912,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
9721cb3d-6692-5b4b-a3de-a78c310335cd,f51529b8-8dc0-552d-982b-3d7e68bba429,SAMSUN,KARADENIZ,TR,FATURA,74284.74,11,False,True,4,9,8.3065,Yeni alıcıya yüksek tutarlı olağan dışı işlem.,SUPHELI_DAVRANIS,1,train
e87692f0-573d-524e-8aaf-ba5659a124c3,82b1d38d-7527-5950-b487-429ddf685a78,MALATYA,DOGU_ANADOLU,TR,ODEME,2501.15,12,True,False,0,1,0.6532,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
706e02fd-6034-56eb-9fcb-b06458a66538,91da4f5c-2e6a-5140-9520-bbd5b610443d,MANISA,EGE,TR,TRANSFER,490.63,13,False,False,1,1,0.4235,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
66e636c5-a7ed-57d2-be2f-4e6c756d918f,39eb58c7-ab66-525a-925c-ff8eeee8881e,GAZIANTEP,GUNEYDOGU_ANADOLU,TR,FATURA,1068.23,15,False,False,1,2,0.4919,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
b8135299-0f97-536c-aa77-c47f17cd6715,a4529519-b936-55d5-bd4b-3555587cbd0a,GAZIANTEP,GUNEYDOGU_ANADOLU,TR,FATURA,1264.51,21,False,False,1,6,1.1448,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
d77722f8-fc59-5afe-9833-afcf03104d8d,a74e26c5-21b8-5eb4-b951-9af51e7838b9,MERSIN,AKDENIZ,TR,ODEME,3975.38,13,False,False,0,7,0.3252,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
1b0000c5-5a98-54d0-9d20-e8bc665c5977,0f6c3cc4-e029-5cc0-b390-5e8f9c47b3a0,VAN,DOGU_ANADOLU,TR,TRANSFER,213.58,19,False,False,1,7,0.3751,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
a24c20af-6f98-54bc-82e0-5bd6ea851ae2,ad47b29f-7cf2-516d-bc82-cc1ae07abc5e,ISTANBUL,MARMARA,TR,TRANSFER,1748.43,12,False,False,0,7,2.1679,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
6236b908-a6b4-5729-b5a0-8d48b283f81c,af52b9a6-c9ab-580e-b82e-faee6bee1820,KONYA,IC_ANADOLU,TR,FATURA,749.6,10,True,False,1,5,1.1372,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
bee11fae-747c-5031-b3de-760f423d48c0,64fa241e-d665-5bd1-8642-0a504007e34e,SANLIURFA,GUNEYDOGU_ANADOLU,TR,CEKIM,4049.11,15,False,False,1,6,0.1774,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
37f7b4d0-bbda-53ee-9fff-4b4ae1f586de,7bf0b49a-993e-590c-a602-a9669d2bed76,GAZIANTEP,GUNEYDOGU_ANADOLU,TR,FATURA,511.5,18,False,True,1,5,0.9,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
bbf53e4f-8e7c-5746-8913-f78fbbd3b27f,891ab2d0-3817-5602-bd72-c36425fc60f1,MANISA,EGE,TR,CEKIM,1172.47,19,False,False,1,5,0.0579,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
72de2864-5bd2-5c27-aeba-c5c7f810fcfb,3eac615d-38cb-51df-bf09-8e5ae2703a7a,ANTALYA,AKDENIZ,TR,TRANSFER,3194.22,13,False,False,1,2,0.4494,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
925021d0-7389-54e9-a440-2ca0db062d16,b3af1a0e-c290-5a34-9cad-4ca406970dfa,ISTANBUL,MARMARA,TR,CEKIM,1039.46,12,False,True,2,7,0.8068,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
1655d235-d8d1-5d87-8363-33413e29439e,4fba3037-5823-5ce1-80a2-5ff9dc1caacd,KAYSERI,IC_ANADOLU,TR,FATURA,763.2,19,False,False,1,8,0.5781,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
1d929006-626d-52f8-988c-058c5388d4d1,e40f173a-a5ed-55bc-bf12-0ca6775e451c,ISTANBUL,MARMARA,DE,TRANSFER,108800.67,23,False,True,9,78,7.193,Kısa sürede tekrarlanan yüksek tutarlı transfer.,PARA_AKLAMA,1,train
62302484-f215-524a-be73-79cbd72d1020,e3b1b56e-c600-549e-8f7d-595871afb1da,ANKARA,IC_ANADOLU,TR,CEKIM,746.31,14,False,False,0,1,0.1243,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
796b8387-fd87-5a1b-9072-b1c780c1c963,3940864e-54b7-5a27-97cd-f8290c808030,ANKARA,IC_ANADOLU,TR,CEKIM,1535.56,12,True,False,1,3,1.2688,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
97bfbea2-6e1d-5d02-b60b-1a29781667c6,ecbd0c99-f2a3-5dbf-9c4f-917f98b03db3,SANLIURFA,GUNEYDOGU_ANADOLU,TR,FATURA,1662.65,11,False,True,0,6,0.1453,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
0c38bc7c-b621-50db-af1e-56263f01abf1,8772e097-cf69-506f-8c8d-7dcdd6479e5f,TRABZON,KARADENIZ,GB,TRANSFER,30466.56,23,True,True,5,29,4.8588,Yeni cihazdan olağandışı alıcıya hesap erişimi.,HESAP_ELE_GECIRME,1,validation
a9b0bd56-2019-5c17-ab4a-5fe6fec3f37b,ef1ea209-65aa-5697-8e80-eb8e2e5a6a9f,KONYA,IC_ANADOLU,TR,TRANSFER,1899.47,12,False,False,0,5,0.1157,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
9314542b-28e3-578f-a184-78ece20f8901,c1a9083a-8f88-586d-867a-7c6316092e1c,KONYA,IC_ANADOLU,TR,ODEME,5581.02,12,False,False,0,4,0.609,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
2f09a6c7-0fca-5f93-9223-7ea49dbfe3fa,2313c691-c3ea-5490-a6f7-bbbe8a35f49f,KOCAELI,MARMARA,TR,FATURA,996.36,16,True,False,2,6,0.2207,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
27617aae-cbfd-5716-a442-438279b66902,90de8157-6234-5d29-948b-0a20749437e3,SAMSUN,KARADENIZ,TR,FATURA,5277.85,13,True,True,0,3,0.5851,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
71932911-97b8-5df8-bee4-73e78ad08bbd,f11785c6-fcc8-50c8-85ca-49a157fd074c,TRABZON,KARADENIZ,TR,CEKIM,690.27,19,False,True,0,4,0.693,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
19058ac1-a947-50b8-9e44-d6b934ee03ca,be98d457-10a1-5b39-80ac-a312f74f2013,GAZIANTEP,GUNEYDOGU_ANADOLU,TR,ODEME,645.64,16,False,False,1,5,0.1907,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
becad170-6cf1-5e0e-b1dc-277b5bb9e404,c04778ed-6ed1-5e43-aa7c-026bc64804e2,SAMSUN,KARADENIZ,DE,TRANSFER,141189.57,0,True,False,10,10,8.7739,Yeni cihazdan olağandışı alıcıya hesap erişimi.,HESAP_ELE_GECIRME,1,holdout
608119a4-8f11-5e36-aec1-9bee211df36e,a478466a-e410-5a2b-8d7e-773bb896d530,KAYSERI,IC_ANADOLU,TR,FATURA,4053.81,23,False,False,0,4,0.4211,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
e88ca727-1ff9-5fbf-9efc-eacd729f63ce,07fa6960-447a-5ac8-b2dd-277d270fe6de,MALATYA,DOGU_ANADOLU,TR,TRANSFER,1163.33,4,True,False,1,21,8.3666,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
190b5d80-97c1-56d5-ae12-2d748d30976c,58462826-376a-520e-baac-108b5872e267,ADANA,AKDENIZ,TR,ODEME,1365.48,16,False,True,0,4,0.2174,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
c568621a-7743-5996-9608-54dd4af7c579,05e20444-c33c-56df-b8df-77246fc390e7,KAYSERI,IC_ANADOLU,TR,ODEME,409.91,9,False,True,0,10,0.0577,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
630855b4-f8db-5626-ba9a-0875d04877de,4351ab95-d528-5486-94d9-782500dbed86,MALATYA,DOGU_ANADOLU,NL,FATURA,1534.72,15,False,False,2,2,0.2407,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
6219ac1e-8db5-5028-a0e8-cc7ea57f8582,092ee182-c6b5-505b-a10b-7b9c5fafa953,BURSA,MARMARA,TR,CEKIM,6769.82,15,True,False,1,5,0.2917,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
e830a822-811d-542d-8a99-6b5453ad1a34,c903717a-39b5-5af8-b83d-038be5427807,MALATYA,DOGU_ANADOLU,TR,CEKIM,1110.36,14,True,False,0,2,0.4579,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
b09418ae-0f0e-5aa7-b85c-d8ba8f1555de,59b4cf6c-6086-5657-beb6-990f547501d6,ISTANBUL,MARMARA,GB,TRANSFER,142689.38,0,True,True,6,19,8.4609,Yeni cihazdan olağandışı alıcıya hesap erişimi.,HESAP_ELE_GECIRME,1,train
aa7bff5d-557e-5dc1-98aa-60a23e5e624b,addf43ca-9ea2-5dce-95cf-25e0b6db2156,ANKARA,IC_ANADOLU,TR,CEKIM,460.46,18,False,False,0,4,1.4724,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
